date,temp,s
2021-08-11,23.9,87.5
2021-08-12,25.2,87.1
2021-08-13,24.6,85.1
2021-08-14,23.1,86.8
2021-08-15,23.9,79.4
2021-08-16,23.9,79.6
2021-08-17,23.6,77.9
2021-08-18,22.8,79.9
2021-08-19,23.2,72.1
2021-08-20,22.8,87.5
2021-08-21,21.6,100
2021-08-22,23.8,88.9
2021-08-23,19.9,100
2021-08-24,21.4,100
2021-08-25,22.4,99.9
2021-08-26,24.2,95.6
2021-08-27,20.9,100
2021-08-28,22.5,91
2021-08-29,21.5,96
2021-08-30,21.4,92
2021-08-31,19.4,100
2021-09-01,20.6,93.8
2021-09-02,22.1,83.8
2021-09-03,21.9,75.8
2021-09-04,20,76.6
2021-09-05,20.7,79.3
2021-09-06,20.9,77.6
2021-09-07,17.8,100
2021-09-08,21,86.3
2021-09-09,20.7,88.9
2021-09-10,21.1,87
2021-09-11,21.1,88.9
2021-09-12,20.8,83.5
2021-09-13,21.7,84.5
2021-09-14,22.6,75.5
2021-09-15,20.4,78
2021-09-16,20.3,77.4
2021-09-17,21.3,80.5
2021-09-18,21.2,82.3
2021-09-19,20.2,87.4
2021-09-20,21.9,71.9
2021-09-21,20.7,93.3
2021-09-22,19.2,88.3
2021-09-23,18.8,83.4
2021-09-24,19.8,84.1
2021-09-25,18.7,96.6
2021-09-26,19.8,82.5
2021-09-27,18.3,92.4
2021-09-28,19,93.4
2021-09-29,18.1,100
2021-09-30,17.9,94
2021-10-01,19.2,86
2021-10-02,18.6,85.3
2021-10-03,19.1,85.8
2021-10-04,20.6,98.3
2021-10-05,18.8,100
2021-10-06,16.1,100
2021-10-07,17.5,99.6
2021-10-08,17.7,100
2021-10-09,19.2,98
2021-10-10,18.6,99
2021-10-11,14.5,89.1
2021-10-12,16.3,82.5
2021-10-13,17.4,81.5
2021-10-14,18.1,85.5
2021-10-15,17.7,87.6
2021-10-16,8.7,69
2021-10-17,3,66.3
2021-10-18,5.2,88.4
2021-10-19,8.9,87
2021-10-20,6,81.1
2021-10-21,6.4,83.6
2021-10-22,7.6,82.5
2021-10-23,7.4,77.3
2021-10-24,7,80.3
2021-10-25,7.8,83.5
2021-10-26,9.4,85
2021-10-27,9.5,84.4
2021-10-28,8.4,78.8
2021-10-29,9.8,79.3
2021-10-30,9.8,84.9
2021-10-31,10.8,85.9
2021-11-01,9.8,86.4
2021-11-02,8.6,89.1
2021-11-03,9,79.5
2021-11-04,8.8,94.8
2021-11-05,8.9,87.8
2021-11-06,9.6,81.9
2021-11-07,10.8,78.5
2021-11-08,7,92.6
2021-11-09,4.2,78.1
2021-11-10,3.1,68.1
2021-11-11,3.9,60.5
2021-11-12,2.5,62.4
2021-11-13,3.8,82.1
2021-11-14,8,79.4
2021-11-15,5.3,82.3
2021-11-16,4.1,74.9
2021-11-17,3.5,77.4
2021-11-18,10.5,90.1
2021-11-19,11.6,85.3
2021-11-20,6.5,83.9
2021-11-21,8.7,83
2021-11-22,1.6,64.4
2021-11-23,-1.7,54.4
2021-11-24,2.6,64.8
2021-11-25,2.8,68
2021-11-26,-0.2,72.6
2021-11-27,-1.3,80.5
2021-11-28,0.4,76.1
2021-11-29,3.8,82.6
2021-11-30,3.7,93.5
2021-12-01,-2.5,54.5
2021-12-02,-1,81.4
2021-12-03,0.5,56.5
2021-12-04,-2.3,69
2021-12-05,-1.2,74.9
2021-12-06,1,86.1
2021-12-07,2.3,89.4
2021-12-08,1.6,90.8
2021-12-09,1.4,95.4
2021-12-10,3.4,100
2021-12-11,3,99.8
2021-12-12,-1.3,68.3
2021-12-13,-4.5,62.5
2021-12-14,2.3,70.6
2021-12-15,5.5,94.4
2021-12-16,3,83.5
2021-12-17,-6.7,52.6
2021-12-18,-7.8,77.9
2021-12-19,-2.6,68.3
2021-12-20,3.2,84.1
2021-12-21,3.3,81
2021-12-22,-1.8,80.9
2021-12-23,-1.7,82.4
2021-12-24,-1.7,92.5
2021-12-25,-12.7,51.6
2021-12-26,-14,52.6
2021-12-27,-11.3,81.6
2021-12-28,-6.7,83.8
2021-12-29,-1.3,83.9
2021-12-30,-5.2,49.4
2021-12-31,-9.1,42.5
2021-01-01,-6.3,67.5
2021-01-02,-6.3,40
2021-01-03,-7.7,50.3
2021-01-04,-5.7,58
2021-01-05,-6.7,55.5
2021-01-06,-9.2,60.9
2021-01-07,-15.7,53.5
2021-01-08,-16.1,44
2021-01-09,-13.8,53.3
2021-01-10,-10.3,63.6
2021-01-11,-9.1,70.8
2021-01-12,-6.6,85.5
2021-01-13,0.6,86.1
2021-01-14,-1,59.3
2021-01-15,3.3,72.9
2021-01-16,-5.7,61.6
2021-01-17,-7.5,62.1
2021-01-18,-5.5,71.9
2021-01-19,-8.8,50.5
2021-01-20,-3.3,54.6
2021-01-21,2.9,73.8
2021-01-22,4,98.4
2021-01-23,5.8,72.5
2021-01-24,4.6,75.8
2021-01-25,4.9,72
2021-01-26,3.5,87.1
2021-01-27,0.9,47.9
2021-01-28,-3.8,56.6
2021-01-29,-9.9,43
2021-01-30,-3.1,65.3
2021-01-31,1.5,65.3
2021-02-01,4.5,78.6
2021-02-02,-6.2,50.4
2021-02-03,-4.7,73
2021-02-04,-5.3,57.8
2021-02-05,-0.3,80.3
2021-02-06,6.4,84
2021-02-07,3.1,65.8
2021-02-08,-3.4,42.9
2021-02-09,-2.4,58.4
2021-02-10,1.8,81.1
2021-02-11,3.1,78.1
2021-02-12,3.9,65.6
2021-02-13,5,59.1
2021-02-14,7.3,56.4
2021-02-15,0.5,64.9
2021-02-16,-5.4,48.5
2021-02-17,-8.8,42
2021-02-18,-6.3,43.8
2021-02-19,0.2,69.1
2021-02-20,8.1,62
2021-02-21,10.1,69.9
2021-02-22,6.8,58.5
2021-02-23,-0.4,29.9
2021-02-24,0.6,36.8
2021-02-25,1.2,44.8
2021-02-26,4.8,48
2021-02-27,7.7,55.9
2021-02-28,5.7,58.4
2021-03-01,2.4,96.1
2021-03-02,0.4,81.4
2021-03-03,2.3,71.3
2021-03-04,5.4,73.3
2021-03-05,7.4,77.8
2021-03-06,4.6,74.1
2021-03-07,4.8,64.6
2021-03-08,4.7,61.1
2021-03-09,5.4,61.5
2021-03-10,6.9,66.3
2021-03-11,8.7,60.5
2021-03-12,9.3,64.9
2021-03-13,7.9,72.4
2021-03-14,8,78.5
2021-03-15,9.1,73.9
2021-03-16,8.1,51.3
2021-03-17,7.9,51.5
2021-03-18,10,56.8
2021-03-19,14.4,53.1
2021-03-20,8.9,85.9
2021-03-21,5.7,69.3
2021-03-22,5.6,55.9
2021-03-23,8.2,63.1
2021-03-24,9.5,66.1
2021-03-25,10.9,71.1
2021-03-26,11.5,60.9
2021-03-27,10.6,77.5
2021-03-28,9.1,99
2021-03-29,9.8,63.4
2021-03-30,9.9,53.4
2021-03-31,12.7,47.5
2021-04-01,15.9,40.3
2021-04-02,17.3,38.4
2021-04-03,12.3,86.9
2021-04-04,11.1,64.9
2021-04-05,10.9,57
2021-04-06,13.1,54.4
2021-04-07,13.3,49.4
2021-04-08,12,39.8
2021-04-09,12.3,39.8
2021-04-10,11.5,53.5
2021-04-11,13.4,49.1
2021-04-12,12.5,76.4
2021-04-13,10.3,75.5
2021-04-14,7.6,64.4
2021-04-15,10.4,68.9
2021-04-16,10.4,64.1
2021-04-17,7.4,67
2021-04-18,9.5,67.1
2021-04-19,12,68.6
2021-04-20,13.7,63.3
2021-04-21,17.9,50.9
2021-04-22,20.4,43.5
2021-04-23,17.6,51
2021-04-24,16.3,53.9
2021-04-25,16.1,56.9
2021-04-26,15,60
2021-04-27,14,74
2021-04-28,13,73.6
2021-04-29,12.6,67.5
2021-04-30,10.7,87.3
2021-05-01,8.6,95.4
2021-05-02,11.9,74.8
2021-05-03,12.9,61.9
2021-05-04,12,94.3
2021-05-05,13.2,69.1
2021-05-06,14.7,51.5
2021-05-07,14.2,63.5
2021-05-08,13.6,73.1
2021-05-09,14.9,55.9
2021-05-10,11.9,77.6
2021-05-11,17.8,56.6
2021-05-12,19.7,52.9
2021-05-13,20.9,67.8
2021-05-14,22.4,71
2021-05-15,21,87.9
2021-05-16,16.1,99.8
2021-05-17,13.3,98.5
2021-05-18,16.9,81.6
2021-05-19,18.1,59.4
2021-05-20,16.4,77.1
2021-05-21,15.5,88.5
2021-05-22,18.5,79.3
2021-05-23,18.2,71.9
2021-05-24,18.6,62.8
2021-05-25,13,90
2021-05-26,16,71.1
2021-05-27,15.6,88.1
2021-05-28,14.3,93
2021-05-29,13.4,91.9
2021-05-30,16.4,79.4
2021-05-31,18.5,88.9
2021-06-01,17.7,91.9
2021-06-02,20.9,77
2021-06-03,17.7,92.3
2021-06-04,17.8,72.6
2021-06-05,19.7,70.9
2021-06-06,21.2,79.9
2021-06-07,19.8,87.6
2021-06-08,21.1,79.4
2021-06-09,23,71.4
2021-06-10,23,82.3
2021-06-11,20.7,91.1
2021-06-12,22.8,79.9
2021-06-13,23.9,77.3
2021-06-14,23.6,83.4
2021-06-15,20.8,94.3
2021-06-16,22.9,69.3
2021-06-17,20.4,84.9
2021-06-18,19.9,95.6
2021-06-19,21.5,80.6
2021-06-20,21.7,81.1
2021-06-21,22.9,74.9
2021-06-22,21.2,79.8
2021-06-23,21.5,79.1
2021-06-24,22.1,81
2021-06-25,22.7,78.9
2021-06-26,20.8,92.5
2021-06-27,21.7,87.6
2021-06-28,22.3,89
2021-06-29,21.9,91.6
2021-06-30,22.8,89.1
2021-07-01,24.2,83.1
2021-07-02,24.5,84.1
2021-07-03,21.5,88
2021-07-04,20.8,99.9
2021-07-05,21.9,91.1
2021-07-06,23.9,86.1
2021-07-07,25.4,87.4
2021-07-08,25.5,89.4
2021-07-09,24.2,90.3
2021-07-10,23.9,92.6
2021-07-11,24.4,96.9
2021-07-12,26.8,86.3
2021-07-13,27,88.1
2021-07-14,27.8,86.9
2021-07-15,26.7,85.1
2021-07-16,26.3,85.4
2021-07-17,25.9,84
2021-07-18,27.6,76.1
2021-07-19,26.2,85.6
2021-07-20,27,83.6
2021-07-21,28.9,77.1
2021-07-22,28.8,73.1
2021-07-23,28.5,73.8
2021-07-24,29.3,71.9
2021-07-25,29.4,71
2021-07-26,29.2,69.6
2021-07-27,29,77.8
2021-07-28,28.9,77.8
2021-07-29,27.9,84
2021-07-30,28.5,75.4
2021-07-31,27.8,84.5
2021-08-01,25.2,96.3
2021-08-02,25.5,92.8
2021-08-03,26,89.3
2021-08-04,27.1,84.4
2021-08-05,27,83
2021-08-06,25.3,88.1
2021-08-07,25.4,84
2021-08-08,25.2,86.8
2021-08-09,27,71
2021-08-10,25.3,77
2021-08-11,25.5,81.1
2021-08-12,25.5,79.1
2021-08-13,25.2,82
2021-08-14,24.3,74.3
2021-08-15,24.7,71.6
2021-08-16,24.8,76.6
2021-08-17,24.8,71.9
2021-08-18,23.3,74.9
2021-08-19,24.4,66.8
2021-08-20,24.2,80.4
2021-08-21,22.5,94.1
2021-08-22,23.4,89.3
2021-08-23,21.5,93.5
2021-08-24,22.8,97.8
2021-08-25,24,94.1
2021-08-26,24.1,93.3
2021-08-27,20.9,95.9
2021-08-28,22.9,87
2021-08-29,22.4,90.6
2021-08-30,22.7,88.5
2021-08-31,19.7,98
2021-09-01,20.6,89.9
2021-09-02,22.6,78.4
2021-09-03,22.9,71.9
2021-09-04,20.8,71.1
2021-09-05,21.4,72.8
2021-09-06,21.1,73.9
2021-09-07,18.6,98.9
2021-09-08,21.6,86.5
2021-09-09,21.3,85.1
2021-09-10,21.6,86.6
2021-09-11,21.5,85.4
2021-09-12,21.4,79.6
2021-09-13,22.7,79.5
2021-09-14,23.3,73.9
2021-09-15,20.9,71.5
2021-09-16,21,74.5
2021-09-17,21.5,74.3
2021-09-18,22,77.4
2021-09-19,20.9,81.4
2021-09-20,22.4,72.3
2021-09-21,20.8,90.3
2021-09-22,19.1,85.3
2021-09-23,19.1,79.4
2021-09-24,19.7,80.4
2021-09-25,18.9,90.5
2021-09-26,20.5,81.1
2021-09-27,19.2,83.5
2021-09-28,19.5,89.8
2021-09-29,19.1,98.6
2021-09-30,18.2,91.9
2021-10-01,19.6,84
2021-10-02,19.2,83.4
2021-10-03,20.6,80.9
2021-10-04,21.2,92.5
2021-10-05,21.4,94.8
2021-10-06,17.1,98.3
2021-10-07,17.8,96
2021-10-08,17.6,98.4
2021-10-09,19.7,93.1
2021-10-10,18.6,98.4
2021-10-11,14.1,90
2021-10-12,16.4,79.8
2021-10-13,17.7,79.9
2021-10-14,18.4,84.6
2021-10-15,17.3,90
2021-10-16,9.7,55.8
2021-10-17,4.3,49
2021-10-18,6,76.8
2021-10-19,9.4,80.1
2021-10-20,7.4,72.3
2021-10-21,7,74.9
2021-10-22,8.6,70
2021-10-23,8.9,66.3
2021-10-24,8.8,70.4
2021-10-25,9.4,76.4
2021-10-26,10.8,81.1
2021-10-27,11.8,69.1
2021-10-28,10,67.3
2021-10-29,11.5,69.4
2021-10-30,11.9,75.5
2021-10-31,12.2,79.3
2021-11-01,10.6,86
2021-11-02,9.3,83.9
2021-11-03,9.9,77.1
2021-11-04,10,87.9
2021-11-05,10.4,77.3
2021-11-06,11.4,71.9
2021-11-07,13.5,63.8
2021-11-08,8.1,78.8
2021-11-09,4.2,78.9
2021-11-10,3.2,73.6
2021-11-11,3.7,66.1
2021-11-12,2.9,63.6
2021-11-13,5.3,72.9
2021-11-14,9.6,74.6
2021-11-15,7.4,72.3
2021-11-16,6.4,69.3
2021-11-17,5.1,71.1
2021-11-18,11.6,73.9
2021-11-19,12.4,80.4
2021-11-20,8.1,77.6
2021-11-21,9.4,77.1
2021-11-22,1.6,68.5
2021-11-23,-1.2,58.8
2021-11-24,2.3,69.5
2021-11-25,3.9,55
2021-11-26,0.7,64.1
2021-11-27,0.3,64.5
2021-11-28,2.3,60.3
2021-11-29,5.5,68.5
2021-11-30,4.5,86.1
2021-12-01,-2.4,55.4
2021-12-02,-0.8,76.8
2021-12-03,1.1,52
2021-12-04,-0.3,53
2021-12-05,0.4,55.8
2021-12-06,2.6,69.6
2021-12-07,4.1,77.9
2021-12-08,3.4,78.3
2021-12-09,4,78.5
2021-12-10,4.8,92.8
2021-12-11,3.7,96
2021-12-12,-0.3,65.3
2021-12-13,-3,43.4
2021-12-14,2.8,66
2021-12-15,5.9,89.6
2021-12-16,3.7,80
2021-12-17,-6.1,49.3
2021-12-18,-7.1,64.4
2021-12-19,-2.5,67.4
2021-12-20,3,80.4
2021-12-21,3.5,69.5
2021-12-22,0.3,56.1
2021-12-23,-0.2,64.4
2021-12-24,-1.9,74.6
2021-12-25,-12.4,45.5
2021-12-26,-12.9,42
2021-12-27,-9.6,65.9
2021-12-28,-5.1,71.5
2021-12-29,-0.7,73.6
2021-12-30,-4.5,46.4
2021-12-31,-7.8,35.1
2021-01-01,-7.4,74.4
2021-01-02,-7.3,47.1
2021-01-03,-8.6,55.4
2021-01-04,-6.5,58.6
2021-01-05,-7.9,61.3
2021-01-06,-10.1,61.6
2021-01-07,-15.6,50.9
2021-01-08,-16.3,48.9
2021-01-09,-14.8,57
2021-01-10,-11,63.4
2021-01-11,-10,70.1
2021-01-12,-7.3,88.3
2021-01-13,-2.2,84.1
2021-01-14,-1.7,59.6
2021-01-15,2.2,68.1
2021-01-16,-6.9,60.6
2021-01-17,-8.8,66.5
2021-01-18,-6,65.1
2021-01-19,-9.7,49.5
2021-01-20,-3.6,47.5
2021-01-21,2,72.9
2021-01-22,3.9,95.1
2021-01-23,5.3,71.3
2021-01-24,3.9,74.5
2021-01-25,3.6,78.6
2021-01-26,2,90.5
2021-01-27,-0.3,59.5
2021-01-28,-4.7,60.9
2021-01-29,-10.8,47.5
2021-01-30,-4.2,65.8
2021-01-31,1.1,67.3
2021-02-01,3.4,83
2021-02-02,-6.9,52.1
2021-02-03,-5,80.4
2021-02-04,-7.1,60.9
2021-02-05,-1.9,84
2021-02-06,5.7,85.9
2021-02-07,2.2,70.5
2021-02-08,-3.6,44.8
2021-02-09,-3.1,65.3
2021-02-10,0.8,83.5
2021-02-11,2.2,82.8
2021-02-12,2.4,73.4
2021-02-13,2.9,70.9
2021-02-14,6.1,60.1
2021-02-15,-0.2,67.4
2021-02-16,-5.3,48.9
2021-02-17,-8.6,42.1
2021-02-18,-6.2,45
2021-02-19,0.1,73.8
2021-02-20,6.3,67
2021-02-21,7.9,74.1
2021-02-22,5.4,62.5
2021-02-23,-1.2,36.5
2021-02-24,-0.2,45.5
2021-02-25,0.5,50.3
2021-02-26,5.2,42.6
2021-02-27,6.2,59.4
2021-02-28,4.8,63.3
2021-03-01,2.2,94.3
2021-03-02,0.6,78.9
2021-03-03,1.4,73.4
2021-03-04,4.7,75.4
2021-03-05,6.1,81.5
2021-03-06,4,73.6
2021-03-07,4.1,68
2021-03-08,3.6,70.1
2021-03-09,3.5,72.8
2021-03-10,5,75
2021-03-11,6.5,67.3
2021-03-12,8.5,67.3
2021-03-13,7.4,73.3
2021-03-14,6.3,84.4
2021-03-15,7.7,78.3
2021-03-16,6.9,53.9
2021-03-17,5.5,62.6
2021-03-18,8.6,63.3
2021-03-19,12.9,58.4
2021-03-20,8.6,84.6
2021-03-21,5.1,68.1
2021-03-22,4.9,58.5
2021-03-23,7.4,72.8
2021-03-24,8.6,72.5
2021-03-25,9.4,80.3
2021-03-26,10,70.1
2021-03-27,9.5,83
2021-03-28,9.1,96.3
2021-03-29,9.3,69.4
2021-03-30,8,64.1
2021-03-31,11.1,60.6
2021-04-01,16.5,37.4
2021-04-02,16.3,45
2021-04-03,12.2,84.5
2021-04-04,10.8,65.4
2021-04-05,9.9,62.9
2021-04-06,12,62.5
2021-04-07,11.6,59.9
2021-04-08,10.5,47.4
2021-04-09,10.9,47.6
2021-04-10,10.3,63.8
2021-04-11,11.9,61
2021-04-12,12.1,78
2021-04-13,9.8,71.4
2021-04-14,7,67
2021-04-15,9.5,76.8
2021-04-16,10.5,66.9
2021-04-17,6.8,70.6
2021-04-18,9.3,68.8
2021-04-19,11.1,73.3
2021-04-20,11.8,71.4
2021-04-21,16.2,60.4
2021-04-22,18.8,51.4
2021-04-23,17.4,55
2021-04-24,16.2,55.4
2021-04-25,15.1,64.3
2021-04-26,13.4,71
2021-04-27,13.2,81
2021-04-28,12.5,80.3
2021-04-29,12.7,70.5
2021-04-30,10.9,85.8
2021-05-01,9.8,86.9
2021-05-02,11.3,75.8
2021-05-03,12.2,69.9
2021-05-04,11,96
2021-05-05,12.4,74.1
2021-05-06,13.2,63.1
2021-05-07,14,67.9
2021-05-08,13.5,72.4
2021-05-09,14,62.5
2021-05-10,11.6,83.8
2021-05-11,17.8,57
2021-05-12,19,58.8
2021-05-13,19.9,72.1
2021-05-14,21.4,78.3
2021-05-15,20.5,90.9
2021-05-16,16,99
2021-05-17,14,92.8
2021-05-18,15.9,82.4
2021-05-19,17,71.4
2021-05-20,16.5,79.1
2021-05-21,15.8,88
2021-05-22,17.8,78.8
2021-05-23,17.4,77.1
2021-05-24,18.2,71.6
2021-05-25,14.4,80.5
2021-05-26,16.2,71.5
2021-05-27,15.6,88.8
2021-05-28,15.4,84.6
2021-05-29,13.9,90.5
2021-05-30,16.4,86.4
2021-05-31,18.6,87.5
2021-06-01,17.4,91.6
2021-06-02,20.6,77.1
2021-06-03,17.4,93.3
2021-06-04,17.5,78.4
2021-06-05,19,79.5
2021-06-06,20.8,83.4
2021-06-07,19.5,88.5
2021-06-08,20.7,84.5
2021-06-09,23,75.4
2021-06-10,22,88.3
2021-06-11,20.2,91.3
2021-06-12,23,84.1
2021-06-13,23.1,82.6
2021-06-14,22.8,84.4
2021-06-15,20.4,95.6
2021-06-16,23.1,71.4
2021-06-17,20.6,81
2021-06-18,19.6,95.6
2021-06-19,20.5,83.8
2021-06-20,20.8,87
2021-06-21,21.6,80.8
2021-06-22,20.8,82.4
2021-06-23,21.9,76.4
2021-06-24,21.8,83.3
2021-06-25,21.8,83.5
2021-06-26,20.8,93.4
2021-06-27,22.9,81.4
2021-06-28,22.4,87.4
2021-06-29,23.2,85.3
2021-06-30,23,86.8
2021-07-01,24.5,83.5
2021-07-02,24.7,81
2021-07-03,21.2,89.4
2021-07-04,20.7,100
2021-07-05,22.1,89
2021-07-06,23.6,85.5
2021-07-07,24.9,87.8
2021-07-08,25,89.6
2021-07-09,24.5,86
2021-07-10,24.2,89.3
2021-07-11,24.7,95.5
2021-07-12,27.2,87.9
2021-07-13,26.5,89.6
2021-07-14,27.7,83
2021-07-15,27.3,82.9
2021-07-16,26.4,83.3
2021-07-17,25.8,83.3
2021-07-18,26.7,82.1
2021-07-19,24.9,92.5
2021-07-20,26.6,87.6
2021-07-21,28.4,81.9
2021-07-22,28,83
2021-07-23,28.2,80.6
2021-07-24,28.7,80.6
2021-07-25,28.8,74.6
2021-07-26,28.3,74.8
2021-07-27,28.7,76.8
2021-07-28,28.4,78.8
2021-07-29,27.9,80.6
2021-07-30,28.2,76.3
2021-07-31,27.8,79.8
2021-08-01,26.3,89.4
2021-08-02,25.5,89.9
2021-08-03,26.4,83.9
2021-08-04,26.7,82.9
2021-08-05,26.7,80.5
2021-08-06,24.8,85.4
2021-08-07,24.9,83.3
2021-08-08,24.2,88.1
2021-08-09,26.1,73.3
2021-08-10,24.8,75.5
2021-08-11,24.6,81.5
2021-08-12,25,79.3
2021-08-13,24.8,81.4
2021-08-14,23.6,74.1
2021-08-15,24.3,70.3
2021-08-16,24.9,70.4
2021-08-17,24.3,73.1
2021-08-18,22.3,78.1
2021-08-19,24,65.8
2021-08-20,24.4,75.1
2021-08-21,22.5,92.8
2021-08-22,23.5,86.9
2021-08-23,21.4,95.1
2021-08-24,22.7,97.1
2021-08-25,23.5,95.8
2021-08-26,24.7,92.1
2021-08-27,21.4,95.1
2021-08-28,23,87.6
2021-08-29,22.6,91.6
2021-08-30,22.4,90.8
2021-08-31,19.8,99.3
2021-09-01,21,86.5
2021-09-02,21.9,81.9
2021-09-03,22.3,75.5
2021-09-04,20.7,74.3
2021-09-05,20.6,75.9
2021-09-06,20.6,78.9
2021-09-07,18.3,99.4
2021-09-08,21,85.1
2021-09-09,21,90.5
2021-09-10,21.6,87
2021-09-11,21.7,83.5
2021-09-12,21.3,80.3
2021-09-13,22.4,81
2021-09-14,23,76.6
2021-09-15,21,72.1
2021-09-16,20.4,76.8
2021-09-17,21.6,74.1
2021-09-18,21.8,78.1
2021-09-19,21,85
2021-09-20,22.5,70.8
2021-09-21,20.9,88.3
2021-09-22,19.3,82.5
2021-09-23,18.7,78.5
2021-09-24,19.3,83.3
2021-09-25,19,87.6
2021-09-26,20.2,81.3
2021-09-27,19.1,84.9
2021-09-28,19.1,90
2021-09-29,19,97.9
2021-09-30,18.3,93
2021-10-01,19.5,83.8
2021-10-02,18.4,85.8
2021-10-03,19.3,85
2021-10-04,21.4,95
2021-10-05,21.5,94.1
2021-10-06,16.5,98.3
2021-10-07,17.5,95.9
2021-10-08,17.5,98.3
2021-10-09,19.2,93
2021-10-10,18.2,96.5
2021-10-11,13.8,89.9
2021-10-12,16.1,80.1
2021-10-13,17,80.9
2021-10-14,18,82.9
2021-10-15,17.1,87.5
2021-10-16,9.2,52.1
2021-10-17,3.9,51.8
2021-10-18,4.9,84.8
2021-10-19,8.7,82.5
2021-10-20,6.1,76.6
2021-10-21,6,78.3
2021-10-22,7.6,74.1
2021-10-23,7.6,74.5
2021-10-24,7.7,77.8
2021-10-25,8.5,82.1
2021-10-26,10.1,86.8
2021-10-27,11,70.1
2021-10-28,8.8,73
2021-10-29,11.3,70.8
2021-10-30,10.9,79.4
2021-10-31,11.1,86.8
2021-11-01,9.5,91.6
2021-11-02,8,88.9
2021-11-03,8.5,86.5
2021-11-04,9.2,89.1
2021-11-05,9.9,84.6
2021-11-06,10.7,77.6
2021-11-07,12.9,69.4
2021-11-08,8.3,74.3
2021-11-09,4.4,78.9
2021-11-10,3.1,77.9
2021-11-11,3.5,69.1
2021-11-12,2.3,68.6
2021-11-13,4.3,79.3
2021-11-14,8,81.9
2021-11-15,5.6,84.5
2021-11-16,4.5,79.1
2021-11-17,3.8,77.6
2021-11-18,10.4,83.8
2021-11-19,11.2,88.1
2021-11-20,6.4,88.3
2021-11-21,8.4,84.6
2021-11-22,1.8,64.9
2021-11-23,-2.1,66.4
2021-11-24,1.2,80.5
2021-11-25,2.2,66
2021-11-26,-0.1,72.5
2021-11-27,-0.7,73.1
2021-11-28,0.6,69.1
2021-11-29,4.9,75.3
2021-11-30,4.5,85.3
2021-12-01,-2.2,57.5
2021-12-02,-0.7,81.4
2021-12-03,0.8,55.4
2021-12-04,-1.2,63.6
2021-12-05,-0.2,62.3
2021-12-06,1.7,71.8
2021-12-07,3.9,77.5
2021-12-08,2.8,82.1
2021-12-09,3,81.9
2021-12-10,4.2,92.1
2021-12-11,3.2,96
2021-12-12,-1.5,70.5
2021-12-13,-4.1,59.5
2021-12-14,2.5,75.8
2021-12-15,4.7,92
2021-12-16,2.5,85.1
2021-12-17,-6.6,52.9
2021-12-18,-7.8,75.1
2021-12-19,-3.8,76.1
2021-12-20,1.1,85.5
2021-12-21,1.1,73.6
2021-12-22,-1.6,66.5
2021-12-23,-1.3,70.8
2021-12-24,-2.2,73
2021-12-25,-13.1,48.6
2021-12-26,-13.5,54.6
2021-12-27,-10.2,73.9
2021-12-28,-6.5,75.9
2021-12-29,-1.2,71.9
2021-12-30,-4.8,50.3
2021-12-31,-8.3,40.4
2021-01-01,-9.5,58.1
2021-01-02,-9.1,38.4
2021-01-03,-9.7,37.6
2021-01-04,-7.1,52.3
2021-01-05,-9.3,58.1
2021-01-06,-13,49.3
2021-01-07,-18.8,46
2021-01-08,-19.7,43.3
2021-01-09,-17.1,48.9
2021-01-10,-13.5,57.6
2021-01-11,-13,63.9
2021-01-12,-8.2,67.8
2021-01-13,-1,74.8
2021-01-14,-3.1,56.6
2021-01-15,0.3,76.8
2021-01-16,-6.7,66.6
2021-01-17,-10.7,54.4
2021-01-18,-8.9,72.5
2021-01-19,-12.3,53.3
2021-01-20,-5,44.6
2021-01-21,2.3,78.1
2021-01-22,2,96.8
2021-01-23,-0.9,97.5
2021-01-24,-0.7,96.1
2021-01-25,-0.5,90.3
2021-01-26,-0.1,91.3
2021-01-27,-1.6,59.1
2021-01-28,-7.6,65
2021-01-29,-13.9,43.1
2021-01-30,-7.2,72
2021-01-31,-3.7,62.8
2021-02-01,2.4,75.8
2021-02-02,-9.1,39.8
2021-02-03,-8.7,51.4
2021-02-04,-6.5,45.6
2021-02-05,-2.7,65.1
2021-02-06,1.5,80
2021-02-07,0.8,63.5
2021-02-08,-6.9,40.5
2021-02-09,-5.6,45.4
2021-02-10,-2.1,74.5
2021-02-11,1,58
2021-02-12,3.1,47.6
2021-02-13,1.2,60.6
2021-02-14,3.8,69.1
2021-02-15,-2.4,72.9
2021-02-16,-10.4,62.3
2021-02-17,-14.2,49.4
2021-02-18,-11.8,53.8
2021-02-19,-2.7,57.6
2021-02-20,5.6,54
2021-02-21,9.3,49.6
2021-02-22,7.1,50
2021-02-23,-2.8,39.9
2021-02-24,-5.2,70.3
2021-02-25,-0.7,62.9
2021-02-26,-1.1,82.3
2021-02-27,-1.4,94.1
2021-02-28,1.4,59.5
2021-03-01,-1.2,93.1
2021-03-02,-6.6,91.4
2021-03-03,-4.6,72.4
2021-03-04,1.4,70.9
2021-03-05,3.6,60.6
2021-03-06,-3.6,95
2021-03-07,-0.8,81.6
2021-03-08,-1.5,89.6
2021-03-09,3,68
2021-03-10,1.8,71.4
2021-03-11,4.9,57.6
2021-03-12,2.2,88.5
2021-03-13,2.1,86
2021-03-14,3.4,79.4
2021-03-15,5.2,71.9
2021-03-16,7,53.1
2021-03-17,2,78.1
2021-03-18,2.3,93.4
